Uniprot ID,Cluster ID
A0A023FLV8,UniRef90_A0A023GBS6
A0A023FLW1,UniRef90_A0A023FLW1
A0A023FLW8,UniRef90_A0A023FLW8
A0A023FLX8,UniRef90_A0A023FLX8
A0A023FLY1,UniRef90_A0A023FLY1
A0A023FLY5,UniRef90_A0A023FLY5
A0A023FLY7,UniRef90_A0A023FLY7
A0A023FLZ1,UniRef90_V5I359
A0A023FLZ4,UniRef90_A0A023FLZ4
A0A023FM20,UniRef90_B7PLA6
A0A023FM21,UniRef90_A0A023FM21
A0A023FM31,UniRef90_G3MGY2
A0A023FM36,UniRef90_A0A023FM36
A0A023FM37,UniRef90_A0A023GLL8
A0A023FM38,UniRef90_A0A023FM38
A0A023FM40,UniRef90_A0A023GML4
A0A023FM53,UniRef90_A0A023FM53
A0A023FM65,UniRef90_A0A023FM65
A0A023FM69,UniRef90_A0A023FZR5
A0A023FM74,UniRef90_A0A023FM74
A0A023FM78,UniRef90_A0A023FM78
A0A023FM80,UniRef90_A0A023GD91
A0A023FM81,UniRef90_A0A023FM81
A0A023FM99,UniRef90_G3MJW8
A0A023FMA1,UniRef90_A0A023FMA1
A0A023FMA6,UniRef90_L7M7N2
A0A023FMA9,UniRef90_A0A023FMA9
A0A023FMB3,UniRef90_A0A023FMB3
A0A023FMB6,UniRef90_A0A023FMB6
A0A023FMB8,UniRef90_B7QGL8
A0A023FMC0,UniRef90_A0A023FMC0
A0A023FMC4,UniRef90_A0A023FMC4
A0A023FMC7,UniRef90_A0A023FMC7
A0A023FMD0,UniRef90_A0A023FMD0
A0A023FMD3,UniRef90_G3MGZ3
A0A023FMD4,UniRef90_A0A023FMD4
A0A023FMD8,UniRef90_A0A023FMD8
A0A023FME0,UniRef90_A0A023FME0
A0A023FME4,UniRef90_A0A023FME4
A0A023FMF6,UniRef90_B7P9E4
A0A023FMG0,UniRef90_A0A023FMG0
A0A023FMG2,UniRef90_A0A023FMG2
A0A023FMI0,UniRef90_A0A023FMI0
A0A023FMJ0,UniRef90_A0A023GDI7
A0A023FMJ1,UniRef90_A0A023FXV4
A0A023FMJ4,UniRef90_V5I4B8
A0A023FMJ6,UniRef90_A0A023FMJ6
A0A023FMJ9,UniRef90_A0A023FMJ9
A0A023FML0,UniRef90_G3MQN1
A0A023FML8,UniRef90_A0A023FML8
A0A023FMM5,UniRef90_L7MF31
A0A023FMN3,UniRef90_A0A023FKV7
A0A023FMN8,UniRef90_A0A023FNM7
A0A023FMP2,UniRef90_A0A023FMP2
A0A023FMP3,UniRef90_A0A023FMP3
A0A023FMP5,UniRef90_A0A023FMP5
A0A023FMP8,UniRef90_A0A023FYD1
A0A023FMQ1,UniRef90_A0A023FL44
A0A023FMR1,UniRef90_A0A023FMR1
A0A023FMR4,UniRef90_A0A023FMR4
A0A023FMR9,UniRef90_A0A023FMR9
A0A023FMS7,UniRef90_A0A023FMS7
A0A023FMS9,UniRef90_A0A023FMS9
A0A023FMT5,UniRef90_A0A023FMT5
A0A023FMU3,UniRef90_A0A023FMU3
A0A023FMU4,UniRef90_A0A023FMU4
A0A023FMU8,UniRef90_G3MM99
A0A023FMV0,UniRef90_A0A023FMV0
A0A023FMV5,UniRef90_A0A023FMV5
A0A023FMW0,UniRef90_A0A023FMW0
A0A023FMW1,UniRef90_A0A023FMW1
A0A023FMW5,UniRef90_L7M4T3
A0A023FMX1,UniRef90_L7MII9
A0A023FMY9,UniRef90_G3MHG2
A0A023FMZ9,UniRef90_A0A023FMZ9
A0A023FN01,UniRef90_A0A023FN01
A0A023FN04,UniRef90_A0A023FN04
A0A023FN24,UniRef90_A0A023FN24
A0A023FN33,UniRef90_A0A023FN33
A0A023FN35,UniRef90_A0A023G5Q5
A0A023FN40,UniRef90_A0A023FN40
A0A023FN42,UniRef90_A0A023FN42
A0A023FN44,UniRef90_L7LZ47
A0A023FN61,UniRef90_A0A023FN61
A0A023FN62,UniRef90_A0A023FN62
A0A023FN69,UniRef90_A0A023GGC2
A0A023FN74,UniRef90_A0A023FN74
A0A023FN77,UniRef90_A0A023FN77
A0A023FN80,UniRef90_L7MK74
A0A023FN85,UniRef90_A0A023FN85
A0A023FNA6,UniRef90_L7M0T0
A0A023FNB3,UniRef90_A0A023FNB3
A0A023FNB5,UniRef90_A0A023FNB5
A0A023FNB7,UniRef90_A0A023FNB7
A0A023FNB8,UniRef90_A0A023FNB8
A0A023FNC0,UniRef90_A0A023GM78
A0A023FNC1,UniRef90_B7Q5C3
A0A023FNC3,UniRef90_A0A023FNC3
A0A023FNC5,UniRef90_L7M741
A0A023FNC6,UniRef90_L7MMS5
A0A023FNC7,UniRef90_A0A023FZR5
A0A023FND0,UniRef90_A0A023FXR0
A0A023FND4,UniRef90_A0A023FND4
A0A023FNE9,UniRef90_A0A023FY35
A0A023FNF1,UniRef90_A0A023FNF1
A0A023FNF6,UniRef90_A0A023FNF6
A0A023FNF9,UniRef90_A0A023FNF9
A0A023FNG0,UniRef90_A0A023FNI2
A0A023FNG7,UniRef90_A0A023FNG7
A0A023FNH1,UniRef90_A0A023FNH1
A0A023FNH2,UniRef90_L7MI10
A0A023FNH6,UniRef90_A0A023FNH6
A0A023FNI0,UniRef90_A0A023FNI0
A0A023FNI2,UniRef90_A0A023FNI2
A0A023FNI5,UniRef90_A0A023FXW2
A0A023FNI6,UniRef90_A0A023FNI6
A0A023FNJ4,UniRef90_A0A023FNJ4
A0A023FNJ7,UniRef90_A0A023FNJ7
A0A023FNK5,UniRef90_A0A023FS50
A0A023FNK7,UniRef90_A0A023FNK7
A0A023FNK9,UniRef90_A0A023FNK9
A0A023FNL1,UniRef90_L7M6M3
A0A023FNL4,UniRef90_A0A023FNL4
A0A023FNL9,UniRef90_A0A023FNL9
A0A023FNM1,UniRef90_A0A023FNM1
A0A023FNM7,UniRef90_A0A023FNM7
A0A023FNM9,UniRef90_A0A023GMF4
A0A023FNN1,UniRef90_G3MGS3
A0A023FNN2,UniRef90_A0A023FNN2
A0A023FNN5,UniRef90_A0A023GLQ8
A0A023FNN8,UniRef90_A0A023FSS8
A0A023FNP4,UniRef90_G3MHU6
A0A023FNP5,UniRef90_A0A023FNP5
A0A023FNQ0,UniRef90_A0A023FNQ0
A0A023FNR4,UniRef90_A0A023FNR4
A0A023FNR7,UniRef90_A0A023FNR7
A0A023FNT3,UniRef90_A0A023GLZ8
A0A023FNT6,UniRef90_A0A023FVG5
A0A023FNT8,UniRef90_A0A023FNT8
A0A023FNU0,UniRef90_A0A023FLQ6
A0A023FNU7,UniRef90_A0A023FNU7
A0A023FNV7,UniRef90_A0A023FNV9
A0A023FNV9,UniRef90_A0A023FNV9
A0A023FNW8,UniRef90_A0A023FNW8
A0A023FNX0,UniRef90_G3MSE6
A0A023FNY5,UniRef90_V5HPD2
A0A023FNZ1,UniRef90_A0A023FNZ1
A0A023FNZ3,UniRef90_A0A023FNZ3
A0A023FNZ9,UniRef90_A0A023FNZ9
A0A023FP02,UniRef90_A0A023FP02
A0A023FP09,UniRef90_A0A023FP09
A0A023FP11,UniRef90_A0A023FP11
A0A023FP26,UniRef90_A0A023FP26
A0A023FP37,UniRef90_A0A023FP37
A0A023FP40,UniRef90_A0A023FP40
A0A023FP41,UniRef90_A0A023FTE7
A0A023FP42,UniRef90_A0A023FP42
A0A023FP43,UniRef90_G3MMC2
A0A023FP47,UniRef90_A0A023FP47
A0A023FP54,UniRef90_A0A023FP54
A0A023FP62,UniRef90_A0A023FP62
A0A023FP64,UniRef90_A0A023FP64
A0A023FP69,UniRef90_A0A023FP69
A0A023FP72,UniRef90_V5YTY3
A0A023FP81,UniRef90_A0A023FP81
A0A023FP83,UniRef90_A0A023FP83
A0A023FP89,UniRef90_A0A023FP89
A0A023FP97,UniRef90_A0A023FP97
A0A023FPA4,UniRef90_A0A023FPA4
A0A023FPA7,UniRef90_A0A023FQY2
A0A023FPA8,UniRef90_A0A023FPA8
A0A023FPA9,UniRef90_A0A023FPA9
A0A023FPB1,UniRef90_A0A023FPB1
A0A023FPB5,UniRef90_A0A023FPB5
A0A023FPB7,UniRef90_A0A023FPB7
A0A023FPC2,UniRef90_A0A023FPC2
A0A023FPC8,UniRef90_A0A023FYF1
A0A023FPD2,UniRef90_A0A023FPD2
A0A023FPD4,UniRef90_A0A023FPD4
A0A023FPD5,UniRef90_B7Q304
A0A023FPD8,UniRef90_A0A023FPD8
A0A023FPE0,UniRef90_A0A023G027
A0A023FPF8,UniRef90_A0A023FPF8
A0A023FPG9,UniRef90_A0A023FMR9
A0A023FPH4,UniRef90_A0A023FPH4
A0A023FPH5,UniRef90_A0A023FSN4
A0A023FPI0,UniRef90_A0A023FPI0
A0A023FPI5,UniRef90_A0A023FPI5
A0A023FPI8,UniRef90_A0A023FPI8
A0A023FPJ9,UniRef90_A0A023FPJ9
A0A023FPL0,UniRef90_A0SHR2
A0A023FPM2,UniRef90_A0A023FPM2
A0A023FPN3,UniRef90_A0A023FLQ3
A0A023FPP8,UniRef90_A0A023FPP8
A0A023FPQ7,UniRef90_A0A023FZZ5
A0A023FPR2,UniRef90_A0A023FWV6
A0A023FPR9,UniRef90_A0A023FPR9
A0A023FPT2,UniRef90_A0A023FPT2
A0A023FPT7,UniRef90_A0A023FXZ4
A0A023FPU5,UniRef90_A0A023FPU5
A0A023FPV0,UniRef90_A0A023FPV0
A0A023FPW8,UniRef90_A0A023FSW5
A0A023FPX0,UniRef90_A0A023FPX0
A0A023FPX6,UniRef90_A0A023FPX6
A0A023FPY0,UniRef90_A0A023FPY0
A0A023FPY5,UniRef90_A0A023FQ81
A0A023FPY6,UniRef90_A0A023FPY6
A0A023FPY8,UniRef90_A0A023FPY8
A0A023FPY9,UniRef90_A0A023FGK5
A0A023FQ02,UniRef90_G3MH69
A0A023FQ10,UniRef90_A0A023FQ10
A0A023FQ22,UniRef90_A0A023FQ22
A0A023FQ25,UniRef90_A0A023FQ25
A0A023FQ29,UniRef90_A0A023FQ29
A0A023FQ32,UniRef90_A0A023FQ32
A0A023FQ41,UniRef90_A0A023FNY4
A0A023FQ44,UniRef90_A0A023FQ44
A0A023FQ49,UniRef90_A0A023FQ49
A0A023FQ52,UniRef90_A0A023FQ52
A0A023FQ54,UniRef90_Q2N1C0
A0A023FQ58,UniRef90_A0A023FQ65
A0A023FQ60,UniRef90_A0A023FQ60
A0A023FQ61,UniRef90_A0A023FQ79
A0A023FQ64,UniRef90_A0A023FQ64
A0A023FQ67,UniRef90_A0A023G1S6
A0A023FQ73,UniRef90_A0A023FNL0
A0A023FQ77,UniRef90_A0A023FNY8
A0A023FQ81,UniRef90_A0A023FQ81
A0A023FQ85,UniRef90_A0A023FQ85
A0A023FQ94,UniRef90_A0A023FQ94
A0A023FQB1,UniRef90_A0A023FQB1
A0A023FQC1,UniRef90_A0A023FQC1
A0A023FQC2,UniRef90_A0A023FQC2
A0A023FQD1,UniRef90_A0A023FQD1
A0A023FQD5,UniRef90_A0A023FQD5
A0A023FQD6,UniRef90_A0A023FQD6
A0A023FQD7,UniRef90_A0A023FQD7
A0A023FQE0,UniRef90_A0A023FQE0
A0A023FQE9,UniRef90_A0A023FQE9
A0A023FQF5,UniRef90_A0A023FQF5
A0A023FQF9,UniRef90_A0A023FQF9
A0A023FQH3,UniRef90_A0A023FQH3
A0A023FQI4,UniRef90_A0A023FQI4
A0A023FQI7,UniRef90_A0A023FQI7
A0A023FQJ3,UniRef90_A0A023FQJ3
A0A023FQJ4,UniRef90_A0A023FQJ4
A0A023FQJ5,UniRef90_A0A023FQJ5
A0A023FQK0,UniRef90_A0A023FQK0
A0A023FQL3,UniRef90_A0A023FQL3
A0A023FQL6,UniRef90_A0A023FQL6
A0A023FQN1,UniRef90_A0A023FQN1
A0A023FQN6,UniRef90_A0A023FQN6
A0A023FQP1,UniRef90_A0A023FQP1
A0A023FQP3,UniRef90_A0A023FQP3
A0A023FQP7,UniRef90_A0A023G9B3
A0A023FQQ1,UniRef90_A0A023FQQ1
A0A023FQR9,UniRef90_A0A023FQR9
A0A023FQS7,UniRef90_A0A023FQS7
A0A023FQT7,UniRef90_A0A023FQT7
A0A023FQW2,UniRef90_G3MID9
A0A023FQW8,UniRef90_A0A023FQW8
A0A023FQY5,UniRef90_A0A023FPA8
A0A023FQZ7,UniRef90_A0A023FQZ7
A0A023FR06,UniRef90_A0A023FS81
A0A023FR12,UniRef90_G3MIN9
A0A023FR14,UniRef90_A0A023FR14
A0A023FR42,UniRef90_A0A023FR42
A0A023FR52,UniRef90_A0A023FR52
A0A023FR57,UniRef90_A0A023FN60
A0A023FR63,UniRef90_A0A023FR63
A0A023FR67,UniRef90_A0A023FR67
A0A023FR73,UniRef90_A0A023FR73
A0A023FR81,UniRef90_A0A023FR81
A0A023FR89,UniRef90_A0A023FR89
A0A023FR91,UniRef90_B7Q5M1
A0A023FR97,UniRef90_A0A023FT40
A0A023FRA0,UniRef90_A0A023FRA0
A0A023FRB8,UniRef90_A0A023FT57
A0A023FRC1,UniRef90_A0A023FRC1
A0A023FRD8,UniRef90_A0A023FRD8
A0A023FRE4,UniRef90_B6VE08
A0A023FRE5,UniRef90_A0A023FRE5
A0A023FRE8,UniRef90_A0A023FRE8
A0A023FRF3,UniRef90_A0A023FRF3
A0A023FRF6,UniRef90_A0A023G792
A0A023FRG0,UniRef90_A0A023GE40
A0A023FRH0,UniRef90_A0A023FRH0
A0A023FRH2,UniRef90_A0A023FRH2
A0A023FRH6,UniRef90_A0A023FPA4
A0A023FRH7,UniRef90_A0A023FRH7
A0A023FRI0,UniRef90_A0A023FRI0
A0A023FRI3,UniRef90_A0A023FRI3
A0A023FRI4,UniRef90_A0A023FRI4
A0A023FRI6,UniRef90_A0A023G7D8
A0A023FRJ0,UniRef90_A0A023FRJ0
A0A023FRJ3,UniRef90_A0A023FRJ3
A0A023FRJ4,UniRef90_A0A023FRJ4
A0A023FRJ9,UniRef90_G3MNI4
A0A023FRK1,UniRef90_F0JAB8
A0A023FRL2,UniRef90_B7PFI9
A0A023FRL4,UniRef90_A0A023FTL7
A0A023FRL8,UniRef90_A0A023FUW9
A0A023FRM5,UniRef90_A0A023FRM5
A0A023FRN2,UniRef90_A0A023FRN2
A0A023FRN3,UniRef90_A0A023FRN3
A0A023FRN4,UniRef90_A0A023FRN4
A0A023FRN7,UniRef90_A0A023FRN7
A0A023FRN8,UniRef90_A0A023FRN8
A0A023FRP7,UniRef90_A0A023FRP7
A0A023FRQ2,UniRef90_A0A023FRQ2
A0A023FRQ3,UniRef90_A0A023FRQ3
A0A023FRQ8,UniRef90_A0A023FEZ0
A0A023FRR9,UniRef90_L7MM52
A0A023FRS6,UniRef90_A0A023FRS6
A0A023FRS7,UniRef90_A0A023FRS7
A0A023FRT2,UniRef90_A0A023FRT2
A0A023FRT3,UniRef90_A0A023FRT3
A0A023FRT7,UniRef90_A0A023FRT7
A0A023FRU2,UniRef90_A0A023FRU2
A0A023FRV3,UniRef90_A0A023FRV3
A0A023FRV4,UniRef90_A0A023FRV4
A0A023FRW9,UniRef90_G3MKH3
A0A023FRX7,UniRef90_A0A023FRX7
A0A023FRY3,UniRef90_A0A023FRY3
A0A023FRY6,UniRef90_A0A023FRY6
A0A023FRZ2,UniRef90_A0A023FYG7
A0A023FS08,UniRef90_A0A023FS08
A0A023FS22,UniRef90_A0A023FS22
A0A023FS25,UniRef90_A0A023GFY4
A0A023FS28,UniRef90_A0A023FS28
A0A023FS31,UniRef90_A0A023FS31
A0A023FS36,UniRef90_A0A023FS36
A0A023FS45,UniRef90_A0A023FS45
A0A023FS48,UniRef90_A0A023FS48
A0A023FS49,UniRef90_A0A023FS49
A0A023FS51,UniRef90_A0A023FIJ8
A0A023FS59,UniRef90_A0A023FS59
A0A023FS63,UniRef90_A0A023FS63
A0A023FS65,UniRef90_A0A023FCZ6
A0A023FS75,UniRef90_A0A023FS75
A0A023FS82,UniRef90_A0A023FS82
A0A023FS85,UniRef90_A0A023FS85
A0A023FS89,UniRef90_A0A023FS89
A0A023FS94,UniRef90_A0A023FS94
A0A023FS98,UniRef90_A0A023FS98
A0A023FS99,UniRef90_A0A023FS99
A0A023FSA3,UniRef90_A0A023FSA3
A0A023FSA5,UniRef90_A0A023FSA5
A0A023FSA9,UniRef90_A0A023FSA9
A0A023FSB1,UniRef90_A0A023FSB1
A0A023FSB4,UniRef90_A0A023FSB4
A0A023FSB5,UniRef90_A0A023FSB5
A0A023FSC2,UniRef90_L7M839
A0A023FSC7,UniRef90_A0A023FSC7
A0A023FSC8,UniRef90_A0A023FSC8
A0A023FSD4,UniRef90_A0A023FSD4
A0A023FSE5,UniRef90_A0A023FSE5
A0A023FSE8,UniRef90_A0A023FSE8
A0A023FSE9,UniRef90_A0A023FSE9
A0A023FSF1,UniRef90_A0A023FSF1
A0A023FSF6,UniRef90_A0A023FSF6
A0A023FSG2,UniRef90_A0A023FSG2
A0A023FSG3,UniRef90_A0A023FSG3
A0A023FSH4,UniRef90_A0A023FSH4
A0A023FSH7,UniRef90_A0A023FSH7
A0A023FSJ7,UniRef90_A0A023FSJ7
A0A023FSK7,UniRef90_A0A023FSK7
A0A023FSL5,UniRef90_A0A023FJ47
A0A023FSM0,UniRef90_A0A023FSM0
A0A023FSM4,UniRef90_A0A023FSM4
A0A023FSM6,UniRef90_A0A023FRI3
A0A023FSM8,UniRef90_A0A023FSM8
A0A023FSP1,UniRef90_A0A023FSP1
A0A023FSP3,UniRef90_A0A023FSP3
A0A023FSP8,UniRef90_A0A023FSP8
A0A023FSQ0,UniRef90_A0A023FSQ0
A0A023FSQ3,UniRef90_A0A023FPN2
A0A023FSQ4,UniRef90_A0A023FSQ4
A0A023FSR5,UniRef90_A0A023FH72
A0A023FSS1,UniRef90_A0A023FSS1
A0A023FSS3,UniRef90_A0A023FSS3
A0A023FSS7,UniRef90_A0A023FQM4
A0A023FST5,UniRef90_A0A023FST5
A0A023FSU1,UniRef90_A0A023FSU1
A0A023FSU5,UniRef90_A0A023FSU5
A0A023FSW6,UniRef90_A0A023FSW6
A0A023FSX3,UniRef90_A0A023FPY1
A0A023FSZ5,UniRef90_A0A023FSZ5
A0A023FT10,UniRef90_A0A023FT10
A0A023FT18,UniRef90_A0A023FT18
A0A023FT19,UniRef90_A0A023FT19
A0A023FT26,UniRef90_A0A023FT26
A0A023FT29,UniRef90_A0A023FT29
A0A023FT34,UniRef90_A0A023FT34
A0A023FT37,UniRef90_A0A023FT37
A0A023FT52,UniRef90_G3ML91
A0A023FT59,UniRef90_A0A023FT59
A0A023FT81,UniRef90_A0A023FT81
A0A023FT83,UniRef90_A0A023FT83
A0A023FT86,UniRef90_A0A023FT86
A0A023FT91,UniRef90_A0A023FQB9
A0A023FT92,UniRef90_A0A023FGA5
A0A023FTB1,UniRef90_A0A023FTB1
A0A023FTC9,UniRef90_A0A023FTC9
A0A023FTD7,UniRef90_A0A023FTD7
A0A023FTD9,UniRef90_A0A023FTD9
A0A023FTE1,UniRef90_A0A023FTE1
A0A023FTE4,UniRef90_A0A023FTE4
A0A023FTE7,UniRef90_A0A023FTE7
A0A023FTF7,UniRef90_A0A023FTF7
A0A023FTG7,UniRef90_A0A023FTG7
A0A023FTG9,UniRef90_A0A023FTV3
A0A023FTI5,UniRef90_A0A023FTI5
A0A023FTI7,UniRef90_A0A023FLM8
A0A023FTJ6,UniRef90_A0A023FTJ6
A0A023FTK8,UniRef90_A0A023FTK8
A0A023FTL2,UniRef90_A0A023FTL2
A0A023FTM7,UniRef90_A0A023FTM7
A0A023FTR9,UniRef90_A0A023FTR9
A0A023FTU9,UniRef90_A0A023FTU9
A0A023FTV1,UniRef90_A0A023FTV1
A0A023FTV3,UniRef90_A0A023FTV3
A0A023FTW3,UniRef90_A0A023FTW3
A0A023FTW9,UniRef90_A0A023FTW9
A0A023FTY7,UniRef90_A0A023FTY7
A0A023FU00,UniRef90_G3MPV9
A0A023FU06,UniRef90_G3MH09
A0A023FU09,UniRef90_A0A023FU09
A0A023FU25,UniRef90_A0A023FU25
A0A023FU36,UniRef90_L7LWH7
A0A023FU45,UniRef90_A0A023FU45
A0A023FU50,UniRef90_A0A023FU50
A0A023FU54,UniRef90_A0A023FU54
A0A023FU65,UniRef90_A0A023FU65
A0A023FU93,UniRef90_A0A023FR88
A0A023FUD0,UniRef90_A0A023FUD0
A0A023FUD2,UniRef90_A0A023FUD2
A0A023FUD8,UniRef90_A0A023FZB5
A0A023FUF2,UniRef90_A0A023FEF2
A0A023FUF4,UniRef90_G3MNH9
A0A023FUF6,UniRef90_A0A023FUF6
A0A023FUG4,UniRef90_A0A023FUG4
A0A023FUG9,UniRef90_A0A023FUG9
A0A023FUH2,UniRef90_A0A023FUH2
A0A023FUH6,UniRef90_A0A023FUH6
A0A023FUJ5,UniRef90_A0A023FUJ5
A0A023FUJ7,UniRef90_A0A023FUF6
A0A023FUK6,UniRef90_A0A023FUK6
A0A023FUL5,UniRef90_A0A023FUL5
A0A023FUM4,UniRef90_A0A023FUM4
A0A023FUN6,UniRef90_A0A076KTS4
A0A023FUN8,UniRef90_A0A023FUN8
A0A023FUN9,UniRef90_A0A023FUN9
A0A023FUQ0,UniRef90_A0A023FPA4
A0A023FUQ7,UniRef90_A0A023FUQ7
A0A023FUR2,UniRef90_A0A023FUR2
A0A023FUR9,UniRef90_A0A023FUM2
A0A023FUS2,UniRef90_A0A023FUS2
A0A023FUS3,UniRef90_A0A023FUS3
A0A023FUV4,UniRef90_A0A023FUV4
A0A023FUV5,UniRef90_A0A023FP17
A0A023FUW1,UniRef90_A0A023FUW1
A0A023FUW9,UniRef90_A0A023FUW9
A0A023FUY1,UniRef90_B7PSK1
A0A023FUY2,UniRef90_A0A023FUY2
A0A023FUZ0,UniRef90_A0A023FUZ0
A0A023FUZ4,UniRef90_A0A023FML8
A0A023FUZ9,UniRef90_L7M4G5
A0A023FV09,UniRef90_A0A023FV09
A0A023FV14,UniRef90_A0A023FV14
A0A023FV17,UniRef90_A0A023GC88
A0A023FV28,UniRef90_A0A023FV28
A0A023FV30,UniRef90_A0A023FV30
A0A023FV38,UniRef90_A0A023FV38
A0A023FV40,UniRef90_A0A023FV40
A0A023FV43,UniRef90_A0A023FV43
A0A023FV51,UniRef90_A0A023FV51
A0A023FV60,UniRef90_A0A023FV60
A0A023FV64,UniRef90_A0A023FV64
A0A023FV65,UniRef90_A0A023FV65
A0A023FV68,UniRef90_A0A023FV68
A0A023FV83,UniRef90_A0A023GDY5
A0A023FV86,UniRef90_A0A023FV86
A0A023FV90,UniRef90_A0A023FV90
A0A023FVB2,UniRef90_A0A023FVB2
A0A023FVD2,UniRef90_A0A023GAP2
A0A023FVD5,UniRef90_A0A023FVD5
A0A023FVE3,UniRef90_A0A023GGG9
A0A023FVE6,UniRef90_Q4VRW1
A0A023FVF0,UniRef90_A0A023FVF0
A0A023FVF2,UniRef90_A0A023FVF2
A0A023FVG0,UniRef90_G3MNU7
A0A023FVG1,UniRef90_A0A023FVG1
A0A023FVH3,UniRef90_A0A023FVH3
A0A023FVH8,UniRef90_A0A023FVH8
A0A023FVI3,UniRef90_A0A023FVI3
A0A023FVJ2,UniRef90_G3MQ23
A0A023FVK3,UniRef90_A0A023FVK3
A0A023FVK8,UniRef90_A0A023FVK8
A0A023FVL2,UniRef90_A0A023FVL2
A0A023FVL7,UniRef90_A0A023FVL7
A0A023FVM2,UniRef90_A0A023FVM2
A0A023FVM8,UniRef90_A0A023FVM8
A0A023FVN5,UniRef90_A0A023FVN5
A0A023FVN6,UniRef90_A0A023FVN6
A0A023FVP3,UniRef90_A0A023GEG4
A0A023FVQ4,UniRef90_A0A023FVQ4
A0A023FVS1,UniRef90_A0A023FMG4
A0A023FVS3,UniRef90_A0A023FVS3
A0A023FVT0,UniRef90_A0A023FVT0
A0A023FVT1,UniRef90_A0A023FVT1
A0A023FVU2,UniRef90_A0A023FVU2
A0A023FVU5,UniRef90_A0A023FVU5
A0A023FVV5,UniRef90_A0A023FVV5
A0A023FVW3,UniRef90_A0A023FVW3
A0A023FVX9,UniRef90_A0A023FVX9
A0A023FVY0,UniRef90_A0A023FVY0
A0A023FVY1,UniRef90_A0A023GP35
A0A023FVY3,UniRef90_A0A023FVY3
A0A023FVZ2,UniRef90_Q4PM31
A0A023FVZ4,UniRef90_A0A023FGC0
A0A023FW00,UniRef90_A0A023FW00
A0A023FW15,UniRef90_A0A023FW15
A0A023FW20,UniRef90_A0A023FW20
A0A023FW35,UniRef90_A0A023GMD8
A0A023FW36,UniRef90_A0A023FJI2
A0A023FW41,UniRef90_A0A023FW41
A0A023FW44,UniRef90_G3MI00
A0A023FW48,UniRef90_A0A023FW48
A0A023FW58,UniRef90_A0A023FW58
A0A023FW64,UniRef90_A0A023FW64
A0A023FW67,UniRef90_B7Q304
A0A023FW81,UniRef90_A0A023FQ29
A0A023FW84,UniRef90_G3MQH5
A0A023FW91,UniRef90_A0A023FW91
A0A023FWA5,UniRef90_A0A023FWA5
A0A023FWB0,UniRef90_A0A023FWB0
A0A023FWB9,UniRef90_G3MMY5
A0A023FWD1,UniRef90_A0A023FWD1
A0A023FWG0,UniRef90_A0A023FWG0
A0A023FWH9,UniRef90_A0A023FWH9
A0A023FWI7,UniRef90_B7PQ07
A0A023FWJ1,UniRef90_A0A023FWJ1
A0A023FWP2,UniRef90_A0A023FLY1
A0A023FWP6,UniRef90_A0A023FWP6
A0A023FWP9,UniRef90_A0A023GN88
A0A023FWQ1,UniRef90_G3MMT1
A0A023FWQ9,UniRef90_A0A023FWQ9
A0A023FWS1,UniRef90_G3MH55
A0A023FWU0,UniRef90_B7QHP5
A0A023FWU3,UniRef90_A0A023FWU3
A0A023FWU4,UniRef90_Q6B8B9
A0A023FWZ7,UniRef90_A0A023FWZ7
A0A023FX27,UniRef90_A0A023FX27
A0A023FX39,UniRef90_G3MK71
A0A023FX46,UniRef90_A0A023FX46
A0A023FX48,UniRef90_A0A023FX48
A0A023FX50,UniRef90_G3MHD1
A0A023FX53,UniRef90_G3MQL6
A0A023FX62,UniRef90_A0A023FX62
A0A023FX64,UniRef90_Q4PM27
A0A023FX65,UniRef90_A0A023FX65
A0A023FX66,UniRef90_A0A023FX66
A0A023FX74,UniRef90_A0A023FX74
A0A023FX83,UniRef90_A0A023FX83
A0A023FX98,UniRef90_A0A023FX98
A0A023FXA5,UniRef90_A0A023G4E5
A0A023FXA6,UniRef90_A0A023FXA6
A0A023FXA7,UniRef90_A0A023FXA7
A0A023FXA9,UniRef90_A0A023FXA9
A0A023FXB2,UniRef90_A0A023FXB2
A0A023FXD1,UniRef90_A0A023FXD1
A0A023FXF6,UniRef90_A0A023G0X9
A0A023FXG4,UniRef90_A0A023FXG4
A0A023FXI8,UniRef90_A0A023FXI8
A0A023FXJ7,UniRef90_A0A023FXJ7
A0A023FXK7,UniRef90_L7LVM4
A0A023FXK8,UniRef90_A0A023G131
A0A023FXL1,UniRef90_A0A023FXL1
A0A023FXL4,UniRef90_A0SHR2
A0A023FXL7,UniRef90_A0A023FXL7
A0A023FXM9,UniRef90_C9X4I3
A0A023FXN3,UniRef90_F0J9W5
A0A023FXP6,UniRef90_G3ML82
A0A023FXP9,UniRef90_L7M1P5
A0A023FXQ7,UniRef90_A0A023FXQ7
A0A023FXR2,UniRef90_G3MS97
A0A023FXR5,UniRef90_A0A023FXR5
A0A023FXS6,UniRef90_A0A023FXS6
A0A023FXU3,UniRef90_A0A023FXU3
A0A023FXU5,UniRef90_A0A023FXU5
A0A023FXU6,UniRef90_A0A023FXU6
A0A023FXU7,UniRef90_A0A023FQ81
A0A023FXU9,UniRef90_F0J923
A0A023FXV5,UniRef90_A0A023FXV5
A0A023FXW4,UniRef90_A0A090XB18
A0A023FXX3,UniRef90_A0A023FXX3
